6023 78449
1667 475 -3.044522437723423
1667 77 -3.044522437723423
1667 443 -3.044522437723423
1667 205 -3.044522437723423
1667 154 -3.044522437723423
1667 104 -3.044522437723423
1667 2 -2.3513752571634776
1667 86 -3.044522437723423
1667 5067 -3.044522437723423
1667 994 -3.044522437723423
1668 14 -1.0986122886681098
1668 3 -1.0986122886681098
1668 0 -1.0986122886681098
1669 1575 0.0
1670 0 0.0
1671 1672 0.0
1672 275 -0.6931471805599453
1672 49 -0.6931471805599453
1673 1674 -2.0794415416798357
1673 225 -2.0794415416798357
1673 1573 -2.0794415416798357
1673 1301 -2.0794415416798357
1673 3961 -2.0794415416798357
1673 253 -2.0794415416798357
1673 231 -2.0794415416798357
1673 3 -2.0794415416798357
1674 72 -1.6094379124341003
1674 730 -2.3025850929940455
1674 21 -2.3025850929940455
1674 2 -2.3025850929940455
1674 994 -2.3025850929940455
1674 367 -2.3025850929940455
1674 3 -2.3025850929940455
1674 315 -2.3025850929940455
1674 402 -2.3025850929940455
1675 17 -1.9459101490553135
1675 175 -1.9459101490553135
1675 3 -1.252762968495368
1675 37 -1.252762968495368
1675 299 -1.9459101490553135
1676 0 0.0
1677 1425 -2.3978952727983707
1677 1086 -2.3978952727983707
1677 21 -1.7047480922384253
1677 23 -2.3978952727983707
1677 813 -2.3978952727983707
1677 24 -2.3978952727983707
1677 835 -1.7047480922384253
1677 28 -2.3978952727983707
1677 80 -2.3978952727983707
1678 641 -0.6931471805599453
1678 480 -0.6931471805599453
1679 3 -0.40546510810816444
1679 0 -1.0986122886681098
1680 1681 0.0
1681 2 0.0
1682 19 0.0
1683 2 -1.0986122886681098
1683 480 -1.0986122886681098
1683 2391 -1.0986122886681098
1684 14 0.0
1685 3 0.0
1686 0 -1.0986122886681098
1686 2298 -1.0986122886681098
1686 509 -1.0986122886681098
1687 144 0.0
1688 234 -0.25131442828090605
1688 156 -2.1972245773362196
1688 1472 -2.1972245773362196
1689 14 0.0
1690 154 -3.0910424533583156
1690 865 -1.9924301646902063
1690 112 -2.3978952727983707
1690 841 -3.0910424533583156
1690 3520 -3.0910424533583156
1690 1723 -3.0910424533583156
1690 21 -3.0910424533583156
1690 24 -3.0910424533583156
1690 977 -3.0910424533583156
1690 509 -3.0910424533583156
1690 58 -3.0910424533583156
1690 14 -3.0910424533583156
1690 28 -2.3978952727983707
1690 144 -3.0910424533583156
1690 729 -3.0910424533583156
1690 620 -3.0910424533583156
1690 2 -3.0910424533583156
1690 1942 -3.0910424533583156
1691 77 -1.3862943611198906
1691 225 -0.6931471805599453
1691 3 -1.3862943611198906
1692 1425 0.0
1693 195 0.0
1694 1425 -1.0986122886681098
1694 455 -1.0986122886681098
1694 253 -1.0986122886681098
1695 1397 -1.3862943611198906
1695 1706 -1.3862943611198906
1695 977 -1.3862943611198906
1695 0 -1.3862943611198906
1696 185 -0.2876820724517809
1696 58 -1.3862943611198906
1697 1698 0.0
1698 1425 -0.6931471805599453
1698 1699 -0.6931471805599453
1699 3 -2.0794415416798357
1699 40 -2.0794415416798357
1699 813 -2.0794415416798357
1699 930 -2.0794415416798357
1699 1478 -1.3862943611198906
1699 99 -2.0794415416798357
1699 394 -2.0794415416798357
1700 99 -2.5649493574615367
1700 2 -1.8718021769015913
1700 1099 -1.8718021769015913
1700 46 -2.5649493574615367
1700 1096 -2.5649493574615367
1700 1531 -2.5649493574615367
1700 72 -2.5649493574615367
1700 4503 -2.5649493574615367
1700 104 -2.5649493574615367
1700 23 -2.5649493574615367
1700 205 -2.5649493574615367
1701 253 -1.6094379124341003
1701 862 -2.70805020110221
1701 2285 -2.70805020110221
1701 0 -2.0149030205422647
1701 58 -2.70805020110221
1701 21 -2.70805020110221
1701 2 -2.70805020110221
1701 3762 -2.70805020110221
1701 3283 -2.70805020110221
1701 125 -2.0149030205422647
1701 1 -2.70805020110221
1702 140 -0.6931471805599453
1702 1780 -0.6931471805599453
1703 231 -1.9459101490553135
1703 90 -1.9459101490553135
1703 58 -1.9459101490553135
1703 82 -1.9459101490553135
1703 205 -1.9459101490553135
1703 0 -1.9459101490553135
1703 225 -1.9459101490553135
1704 455 -2.9444389791664407
1704 349 -2.9444389791664407
1704 21 -0.9985288301111273
1704 175 -2.9444389791664407
1704 379 -2.9444389791664407
1704 487 -2.9444389791664407
1704 125 -2.2512917986064953
1704 24 -2.9444389791664407
1704 740 -2.9444389791664407
1704 633 -2.9444389791664407
1704 658 -2.9444389791664407
1704 248 -2.9444389791664407
1705 947 -1.0986122886681098
1705 225 -1.0986122886681098
1705 4217 -1.0986122886681098
1706 1707 -1.9459101490553135
1706 1695 -1.9459101490553135
1706 80 -1.9459101490553135
1706 948 -1.9459101490553135
1706 2654 -1.9459101490553135
1706 14 -1.9459101490553135
1706 253 -1.9459101490553135
1707 0 -1.791759469228055
1707 720 -2.4849066497880004
1707 630 -2.4849066497880004
1707 659 -2.4849066497880004
1707 188 -2.4849066497880004
1707 175 -2.4849066497880004
1707 83 -2.4849066497880004
1707 5538 -2.4849066497880004
1707 3300 -2.4849066497880004
1707 1099 -2.4849066497880004
1707 3 -2.4849066497880004
1708 861 -1.0986122886681098
1708 99 -0.40546510810816444
1709 86 0.0
1710 23 -1.9459101490553135
1710 46 -1.9459101490553135
1710 889 -1.9459101490553135
1710 0 -1.9459101490553135
1710 866 -1.9459101490553135
1710 2 -1.9459101490553135
1710 116 -1.9459101490553135
1711 79 -0.6931471805599453
1711 38 -0.6931471805599453
1712 234 0.0
1713 1706 0.0
1714 1715 -1.0986122886681098
1714 400 -1.0986122886681098
1714 3283 -1.0986122886681098
1715 1134 0.0
1716 2 -0.6931471805599453
1716 948 -0.6931471805599453
1717 1718 -2.3025850929940455
1717 90 -0.6931471805599453
1717 4262 -2.3025850929940455
1717 4659 -2.3025850929940455
1717 1542 -1.6094379124341003
1718 1719 0.0
1719 53 -1.0986122886681098
1719 3714 -1.0986122886681098
1719 740 -1.0986122886681098
1720 24 0.0
1721 1248 -2.3025850929940455
1721 543 -2.3025850929940455
1721 90 -2.3025850929940455
1721 51 -1.6094379124341003
1721 188 -1.6094379124341003
1721 1472 -2.3025850929940455
1721 275 -2.3025850929940455
1721 234 -2.3025850929940455
1722 1224 -1.6094379124341003
1722 49 -1.6094379124341003
1722 3965 -1.6094379124341003
1722 90 -1.6094379124341003
1722 493 -1.6094379124341003
1723 734 -0.6649763035932491
1723 14 -1.9459101490553135
1723 2 -2.8622008809294686
1723 215 -3.5553480614894135
1723 478 -3.5553480614894135
1723 1430 -3.5553480614894135
1723 2410 -2.8622008809294686
1723 3531 -3.5553480614894135
1723 3855 -3.5553480614894135
1723 368 -3.5553480614894135
1723 253 -3.5553480614894135
1723 416 -3.5553480614894135
1724 315 -2.9444389791664407
1724 195 -2.9444389791664407
1724 1284 -2.9444389791664407
1724 19 -2.9444389791664407
1724 720 -2.9444389791664407
1724 235 -2.9444389791664407
1724 3929 -2.9444389791664407
1724 889 -2.9444389791664407
1724 3297 -2.9444389791664407
1724 1374 -2.9444389791664407
1724 550 -2.9444389791664407
1724 21 -2.9444389791664407
1724 283 -2.9444389791664407
1724 66 -2.9444389791664407
1724 72 -2.9444389791664407
1724 414 -2.9444389791664407
1724 1258 -2.9444389791664407
1724 116 -2.9444389791664407
1724 267 -2.9444389791664407
1725 125 -1.791759469228055
1725 888 -1.791759469228055
1725 384 -1.791759469228055
1725 4503 -1.791759469228055
1725 3517 -1.791759469228055
1725 231 -1.791759469228055
1726 23 -1.0986122886681098
1726 2253 -1.0986122886681098
1726 400 -1.0986122886681098
1727 764 0.0
1728 184 -0.7884573603642702
1728 14 -1.7047480922384253
1728 119 -1.2992829841302609
1728 352 -2.3978952727983707
1729 2 -1.9459101490553135
1729 37 -1.9459101490553135
1729 402 -1.9459101490553135
1729 65 -1.9459101490553135
1729 509 -1.9459101490553135
1729 5966 -1.9459101490553135
1729 3719 -1.9459101490553135
1730 1731 -1.6094379124341003
1730 3326 -1.6094379124341003
1730 3339 -1.6094379124341003
1730 3967 -0.916290731874155
1731 58 0.0
1732 2 -0.6931471805599453
1732 5971 -0.6931471805599453
1733 0 0.0
1734 379 -0.6931471805599453
1734 1201 -0.6931471805599453
1735 98 -1.791759469228055
1735 994 -1.791759469228055
1735 40 -1.791759469228055
1735 2950 -1.791759469228055
1735 195 -1.0986122886681098
1736 37 -2.4849066497880004
1736 379 -2.4849066497880004
1736 14 -1.0986122886681098
1736 51 -2.4849066497880004
1736 3073 -2.4849066497880004
1736 223 -2.4849066497880004
1736 1301 -2.4849066497880004
1736 2225 -2.4849066497880004
1736 23 -2.4849066497880004
1737 112 -2.3978952727983707
1737 866 -2.3978952727983707
1737 1229 -1.7047480922384253
1737 3 -2.3978952727983707
1737 1588 -2.3978952727983707
1737 1151 -2.3978952727983707
1737 4084 -2.3978952727983707
1737 90 -2.3978952727983707
1737 402 -2.3978952727983707
1737 84 -2.3978952727983707
1738 1739 -1.0986122886681098
1738 2744 -1.0986122886681098
1738 184 -1.0986122886681098
1739 37 -0.6931471805599453
1739 49 -0.6931471805599453
1740 58 -0.6931471805599453
1740 160 -0.6931471805599453
1741 1742 -1.3862943611198906
1741 235 -1.3862943611198906
1741 505 -1.3862943611198906
1741 947 -1.3862943611198906
1742 1743 0.0
1743 37 -0.6931471805599453
1743 994 -0.6931471805599453
1744 646 -2.1972245773362196
1744 2087 -2.1972245773362196
1744 37 -2.1972245773362196
1744 275 -2.1972245773362196
1744 58 -2.1972245773362196
1744 184 -2.1972245773362196
1744 4991 -2.1972245773362196
1744 98 -2.1972245773362196
1744 5765 -2.1972245773362196
1745 79 -0.6931471805599453
1745 3313 -0.6931471805599453
1746 236 -1.3862943611198906
1746 2 -1.3862943611198906
1746 5552 -1.3862943611198906
1746 14 -1.3862943611198906
1747 35 0.0
1748 294 0.0
1749 235 -1.9459101490553135
1749 2207 -1.9459101490553135
1749 3559 -1.9459101490553135
1749 833 -1.9459101490553135
1749 35 -1.252762968495368
1749 171 -1.9459101490553135
1750 144 0.0
1751 58 -1.3862943611198906
1751 1174 -1.3862943611198906
1751 104 -0.6931471805599453
1752 1753 0.0
1753 325 -1.6094379124341003
1753 112 -1.6094379124341003
1753 49 -1.6094379124341003
1753 414 -1.6094379124341003
1753 2768 -1.6094379124341003
1754 1755 -0.6931471805599453
1754 175 -0.6931471805599453
1755 42 -1.9459101490553135
1755 896 -1.9459101490553135
1755 119 -1.9459101490553135
1755 2767 -1.9459101490553135
1755 153 -1.9459101490553135
1755 793 -1.9459101490553135
1755 302 -1.9459101490553135
1756 175 -0.6931471805599453
1756 509 -0.6931471805599453
1757 1758 0.0
1758 55 -2.3025850929940455
1758 95 -2.3025850929940455
1758 2 -2.3025850929940455
1758 402 -2.3025850929940455
1758 241 -2.3025850929940455
1758 171 -2.3025850929940455
1758 948 -2.3025850929940455
1758 119 -2.3025850929940455
1758 311 -2.3025850929940455
1758 51 -2.3025850929940455
1759 14 0.0
1760 1761 -1.540445040947149
1760 95 -2.639057329615259
1760 0 -1.540445040947149
1760 1099 -2.639057329615259
1760 136 -1.9459101490553135
1760 72 -1.9459101490553135
1760 320 -2.639057329615259
1760 120 -2.639057329615259
1761 2 -1.0986122886681098
1761 313 -1.0986122886681098
1761 24 -1.0986122886681098
1762 14 0.0
1763 271 -1.0986122886681098
1763 51 -1.0986122886681098
1763 225 -1.0986122886681098
1764 143 0.0
1765 3 -1.3862943611198906
1765 112 -1.3862943611198906
1765 145 -1.3862943611198906
1765 188 -1.3862943611198906
1766 379 -1.0986122886681098
1766 277 -1.0986122886681098
1766 1295 -1.0986122886681098
1767 90 0.0
1768 14 0.0
1769 51 0.0
1770 23 -2.1972245773362196
1770 49 -2.1972245773362196
1770 86 -2.1972245773362196
1770 948 -2.1972245773362196
1770 154 -2.1972245773362196
1770 0 -2.1972245773362196
1770 1781 -2.1972245773362196
1770 119 -2.1972245773362196
1770 2266 -2.1972245773362196
1771 2 -0.6931471805599453
1771 1806 -1.791759469228055
1771 49 -1.791759469228055
1771 1224 -1.791759469228055
1772 153 0.0
1773 1774 0.0
1774 99 0.0
1775 99 -2.70805020110221
1775 2 -1.6094379124341003
1775 46 -2.0149030205422647
1775 439 -2.70805020110221
1775 3546 -2.0149030205422647
1775 3507 -2.70805020110221
1775 14 -2.70805020110221
1775 19 -2.70805020110221
1775 5910 -2.70805020110221
1775 2628 -2.70805020110221
1775 402 -2.70805020110221
1776 225 0.0
1777 21 -1.0986122886681098
1777 37 -0.40546510810816444
1778 82 -3.1780538303479458
1778 58 -1.5686159179138452
1778 2667 -3.1780538303479458
1778 972 -3.1780538303479458
1778 652 -3.1780538303479458
1778 253 -3.1780538303479458
1778 24 -3.1780538303479458
1778 4932 -3.1780538303479458
1778 372 -3.1780538303479458
1778 49 -3.1780538303479458
1778 1137 -3.1780538303479458
1778 4936 -3.1780538303479458
1778 1688 -3.1780538303479458
1778 1165 -3.1780538303479458
1778 46 -3.1780538303479458
1778 194 -3.1780538303479458
1778 994 -3.1780538303479458
1778 225 -3.1780538303479458
1778 90 -3.1780538303479458
1778 730 -3.1780538303479458
1779 1780 -1.3862943611198906
1779 1002 -1.3862943611198906
1779 398 -1.3862943611198906
1779 21 -1.3862943611198906
1780 1259 -1.9459101490553135
1780 24 -1.9459101490553135
1780 0 -1.9459101490553135
1780 19 -1.252762968495368
1780 455 -1.9459101490553135
1780 270 -1.9459101490553135
1781 82 -1.3862943611198906
1781 21 -1.3862943611198906
1781 37 -0.6931471805599453
1782 11 -2.3025850929940455
1782 253 -1.6094379124341003
1782 51 -2.3025850929940455
1782 402 -2.3025850929940455
1782 2 -2.3025850929940455
1782 2655 -2.3025850929940455
1782 527 -2.3025850929940455
1782 471 -2.3025850929940455
1782 225 -2.3025850929940455
1783 1 -0.1823215567939546
1783 1500 -1.791759469228055
1784 1785 0.0
1785 3 0.0
1786 56 -2.4849066497880004
1786 1788 -2.4849066497880004
1786 1658 -2.4849066497880004
1786 3240 -2.4849066497880004
1786 1627 -2.4849066497880004
1786 3295 -2.4849066497880004
1786 4491 -2.4849066497880004
1786 2 -2.4849066497880004
1786 5264 -2.4849066497880004
1786 2103 -2.4849066497880004
1786 839 -2.4849066497880004
1786 58 -2.4849066497880004
1787 1788 -1.0986122886681098
1787 1770 -1.0986122886681098
1787 3071 -1.0986122886681098
1788 2 -1.5040773967762742
1788 79 -2.1972245773362196
1788 46 -2.1972245773362196
1788 1770 -2.1972245773362196
1788 2844 -2.1972245773362196
1788 154 -2.1972245773362196
1788 86 -2.1972245773362196
1788 0 -2.1972245773362196
1789 49 -1.0986122886681098
1789 225 -1.0986122886681098
1789 11 -1.0986122886681098
1790 98 -1.3862943611198906
1790 402 -1.3862943611198906
1790 1789 -1.3862943611198906
1790 23 -1.3862943611198906
1791 673 -1.3862943611198906
1791 119 -1.3862943611198906
1791 112 -1.3862943611198906
1791 55 -1.3862943611198906
1792 0 -2.0794415416798357
1792 299 -2.0794415416798357
1792 2897 -2.0794415416798357
1792 140 -2.0794415416798357
1792 184 -2.0794415416798357
1792 135 -1.3862943611198906
1792 5437 -2.0794415416798357
1793 1794 -0.6931471805599453
1793 877 -0.6931471805599453
1794 1795 0.0
1795 51 0.0
1796 320 -1.0986122886681098
1796 990 -1.0986122886681098
1796 932 -1.0986122886681098
1797 51 -1.0986122886681098
1797 191 -1.0986122886681098
1797 156 -1.0986122886681098
1798 2 0.0
1799 51 -0.6931471805599453
1799 188 -0.6931471805599453
1800 125 -1.0986122886681098
1800 3 -1.0986122886681098
1800 0 -1.0986122886681098
1801 58 0.0
1802 0 -1.9459101490553135
1802 23 -1.9459101490553135
1802 175 -1.9459101490553135
1802 24 -1.9459101490553135
1802 769 -1.9459101490553135
1802 3300 -1.9459101490553135
1802 473 -1.9459101490553135
1803 948 -1.9459101490553135
1803 947 -1.9459101490553135
1803 143 -1.9459101490553135
1803 3 -1.252762968495368
1803 0 -1.9459101490553135
1803 119 -1.9459101490553135
1804 1770 -1.6094379124341003
1804 592 -1.6094379124341003
1804 58 -1.6094379124341003
1804 302 -1.6094379124341003
1804 4603 -1.6094379124341003
1805 352 -0.6931471805599453
1805 633 -1.3862943611198906
1805 487 -1.3862943611198906
1806 37 -0.6931471805599453
1806 58 -0.6931471805599453
1807 2 -0.6931471805599453
1807 402 -0.6931471805599453
1808 86 -0.6931471805599453
1808 175 -0.6931471805599453
1809 947 -0.6931471805599453
1809 14 -0.6931471805599453
1810 225 0.0
1811 253 -2.70805020110221
1811 1096 -2.70805020110221
1811 104 -2.70805020110221
1811 58 -2.70805020110221
1811 315 -2.70805020110221
1811 153 -2.70805020110221
1811 19 -2.0149030205422647
1811 320 -2.0149030205422647
1811 125 -2.70805020110221
1811 2995 -2.70805020110221
1811 3571 -2.70805020110221
1811 24 -2.70805020110221
1811 3283 -2.70805020110221
1812 175 0.0
1813 253 -1.6094379124341003
1813 271 -1.6094379124341003
1813 225 -1.6094379124341003
1813 0 -1.6094379124341003
1813 9 -1.6094379124341003
1814 112 0.0
1815 35 -1.0986122886681098
1815 4027 -1.791759469228055
1815 1845 -1.791759469228055
1815 72 -1.791759469228055
1815 5654 -1.791759469228055
1816 21 -0.6931471805599453
1816 1779 -1.3862943611198906
1816 58 -1.3862943611198906
1817 948 -0.6931471805599453
1817 1239 -0.6931471805599453
1818 3 -2.5649493574615367
1818 937 -1.8718021769015913
1818 83 -2.5649493574615367
1818 58 -2.5649493574615367
1818 46 -1.8718021769015913
1818 2 -2.5649493574615367
1818 811 -2.5649493574615367
1818 96 -2.5649493574615367
1818 3911 -2.5649493574615367
1818 0 -2.5649493574615367
1818 769 -2.5649493574615367
1819 195 -0.2876820724517809
1819 156 -1.3862943611198906
1820 318 -0.2231435513142097
1820 3 -1.6094379124341003
1821 454 -0.40546510810816444
1821 2219 -1.0986122886681098
1822 1823 0.0
1823 14 -3.4339872044851463
1823 79 -2.740840023925201
1823 441 -3.4339872044851463
1823 5 -3.4339872044851463
1823 3132 -3.4339872044851463
1823 49 -2.740840023925201
1823 2934 -3.4339872044851463
1823 462 -3.4339872044851463
1823 4701 -3.4339872044851463
1823 3223 -2.740840023925201
1823 2 -3.4339872044851463
1823 813 -3.4339872044851463
1823 1935 -1.824549292051046
1823 4965 -3.4339872044851463
1823 336 -3.4339872044851463
1823 5797 -3.4339872044851463
1823 5799 -2.0476928433652555
1823 5806 -3.4339872044851463
1823 46 -2.740840023925201
1823 5906 -3.4339872044851463
1824 1825 -0.6931471805599453
1824 3686 -0.6931471805599453
1825 58 0.0
1826 3 -1.0986122886681098
1826 125 -1.791759469228055
1826 620 -1.791759469228055
1826 175 -1.791759469228055
1826 2989 -1.791759469228055
1827 947 -1.0986122886681098
1827 2485 -1.0986122886681098
1827 188 -1.0986122886681098
1828 125 -2.4849066497880004
1828 225 -2.4849066497880004
1828 769 -2.4849066497880004
1828 720 -2.4849066497880004
1828 2805 -2.4849066497880004
1828 263 -2.4849066497880004
1828 277 -2.4849066497880004
1828 2 -2.4849066497880004
1828 4081 -2.4849066497880004
1828 5242 -2.4849066497880004
1828 14 -2.4849066497880004
1828 28 -2.4849066497880004
1829 80 -1.6094379124341003
1829 98 -1.6094379124341003
1829 3 -1.6094379124341003
1829 4700 -1.6094379124341003
1829 309 -1.6094379124341003
1830 83 -1.3862943611198906
1830 37 -1.3862943611198906
1830 1621 -1.3862943611198906
1830 3 -1.3862943611198906
1831 1203 0.0
1832 225 -1.3862943611198906
1832 44 -1.3862943611198906
1832 330 -1.3862943611198906
1832 28 -1.3862943611198906
1833 21 0.0
1834 58 -1.9459101490553135
1834 4132 -1.9459101490553135
1834 83 -1.9459101490553135
1834 143 -0.8472978603872037
1834 188 -1.9459101490553135
1835 90 -1.0986122886681098
1835 1835 -1.0986122886681098
1835 171 -1.791759469228055
1835 58 -1.791759469228055
1836 948 -1.0986122886681098
1836 23 -1.0986122886681098
1836 0 -1.0986122886681098
1837 3 0.0
1838 948 -1.3862943611198906
1838 994 -1.3862943611198906
1838 1222 -1.3862943611198906
1838 236 -1.3862943611198906
1839 14 0.0
1840 2 -0.6931471805599453
1840 361 -1.3862943611198906
1840 659 -1.3862943611198906
1841 3 -0.6931471805599453
1841 2 -0.6931471805599453
1842 72 0.0
1843 104 -2.1972245773362196
1843 364 -2.1972245773362196
1843 235 -2.1972245773362196
1843 46 -1.5040773967762742
1843 24 -2.1972245773362196
1843 5048 -2.1972245773362196
1843 58 -2.1972245773362196
1843 195 -2.1972245773362196
1844 86 -2.1972245773362196
1844 619 -2.1972245773362196
1844 832 -2.1972245773362196
1844 4232 -2.1972245773362196
1844 90 -2.1972245773362196
1844 28 -2.1972245773362196
1844 23 -2.1972245773362196
1844 104 -2.1972245773362196
1844 135 -2.1972245773362196
1845 195 -2.1400661634962708
1845 768 -2.1400661634962708
1845 0 -2.833213344056216
1845 19 -2.833213344056216
1845 21 -1.4469189829363254
1845 120 -2.833213344056216
1845 225 -2.833213344056216
1845 527 -2.833213344056216
1845 1035 -2.833213344056216
1845 841 -2.833213344056216
1845 271 -2.833213344056216
1845 1580 -2.833213344056216
1846 95 -1.0986122886681098
1846 1084 -1.0986122886681098
1846 23 -1.0986122886681098
1847 82 -2.1972245773362196
1847 558 -2.890371757896165
1847 24 -2.890371757896165
1847 275 -2.890371757896165
1847 96 -2.890371757896165
1847 813 -2.890371757896165
1847 3517 -2.890371757896165
1847 28 -2.890371757896165
1847 835 -2.890371757896165
1847 366 -2.890371757896165
1847 112 -2.890371757896165
1847 37 -2.890371757896165
1847 5292 -2.890371757896165
1847 58 -2.890371757896165
1847 3 -2.1972245773362196
1847 14 -2.890371757896165
1848 379 -0.40546510810816444
1848 86 -1.0986122886681098
1849 671 -2.3025850929940455
1849 2 -1.2039728043259361
1849 1287 -2.3025850929940455
1849 0 -2.3025850929940455
1849 994 -2.3025850929940455
1849 5422 -2.3025850929940455
1849 104 -2.3025850929940455
1849 1793 -2.3025850929940455
1850 21 -1.791759469228055
1850 1001 -1.791759469228055
1850 3588 -1.791759469228055
1850 14 -1.791759469228055
1850 2808 -1.791759469228055
1850 527 -1.791759469228055
1851 1388 -1.791759469228055
1851 79 -1.791759469228055
1851 2 -1.791759469228055
1851 96 -1.791759469228055
1851 471 -1.791759469228055
1851 1122 -1.791759469228055
1852 467 -1.3862943611198906
1852 1153 -1.3862943611198906
1852 37 -1.3862943611198906
1852 5842 -1.3862943611198906
1853 388 -0.916290731874155
1853 35 -1.6094379124341003
1853 1892 -1.6094379124341003
1853 2149 -1.6094379124341003
1854 28 0.0
1855 832 -2.1972245773362196
1855 83 -2.1972245773362196
1855 3 -2.1972245773362196
1855 225 -2.1972245773362196
1855 188 -2.1972245773362196
1855 398 -2.1972245773362196
1855 143 -2.1972245773362196
1855 600 -2.1972245773362196
1855 278 -2.1972245773362196
1856 104 -1.3862943611198906
1856 195 -1.3862943611198906
1856 23 -1.3862943611198906
1856 21 -1.3862943611198906
1857 248 -0.6931471805599453
1857 112 -0.6931471805599453
1858 780 -1.3862943611198906
1858 703 -1.3862943611198906
1858 46 -1.3862943611198906
1858 231 -1.3862943611198906
1859 1860 -0.6931471805599453
1859 1821 -0.6931471805599453
1860 156 0.0
1861 112 -1.0986122886681098
1861 3 -0.40546510810816444
1862 154 0.0
1863 471 -1.9459101490553135
1863 3 -1.9459101490553135
1863 474 -1.9459101490553135
1863 3267 -1.9459101490553135
1863 3549 -1.9459101490553135
1863 1297 -1.9459101490553135
1863 1106 -1.9459101490553135
1864 633 -0.6931471805599453
1864 175 -1.3862943611198906
1864 311 -1.3862943611198906
1865 1816 -2.3025850929940455
1865 98 -0.916290731874155
1865 320 -2.3025850929940455
1865 23 -2.3025850929940455
1865 2306 -2.3025850929940455
1865 53 -2.3025850929940455
1865 216 -2.3025850929940455
1866 402 -1.3862943611198906
1866 58 -1.3862943611198906
1866 104 -1.3862943611198906
1866 80 -1.3862943611198906
1867 112 -0.6931471805599453
1867 5897 -0.6931471805599453
1868 1869 -2.70805020110221
1868 1911 -1.6094379124341003
1868 1047 -2.0149030205422647
1868 740 -2.70805020110221
1868 184 -2.70805020110221
1868 712 -2.70805020110221
1868 1300 -2.70805020110221
1868 1958 -2.70805020110221
1868 5540 -2.70805020110221
1868 264 -2.70805020110221
1868 144 -2.70805020110221
1868 683 -2.70805020110221
1869 2 0.0
1870 175 -1.6094379124341003
1870 633 -1.6094379124341003
1870 261 -1.6094379124341003
1870 3 -1.6094379124341003
1870 465 -1.6094379124341003
1871 617 -1.0986122886681098
1871 49 -1.0986122886681098
1871 1617 -1.0986122886681098
1872 7 0.0
1873 1104 0.0
1874 2 0.0
1875 658 -1.3862943611198906
1875 184 -1.3862943611198906
1875 1865 -1.3862943611198906
1875 21 -1.3862943611198906
1876 1320 0.0
1877 90 -1.0986122886681098
1877 195 -2.4849066497880004
1877 37 -1.791759469228055
1877 58 -2.4849066497880004
1877 1047 -2.4849066497880004
1877 5714 -2.4849066497880004
1877 384 -2.4849066497880004
1877 349 -2.4849066497880004
1878 1554 -2.3025850929940455
1878 104 -2.3025850929940455
1878 384 -2.3025850929940455
1878 46 -1.6094379124341003
1878 0 -2.3025850929940455
1878 3 -2.3025850929940455
1878 58 -2.3025850929940455
1878 37 -2.3025850929940455
1878 942 -2.3025850929940455
1879 1233 0.0
1880 633 -2.3978952727983707
1880 14 -1.0116009116784799
1880 149 -2.3978952727983707
1880 150 -2.3978952727983707
1880 37 -2.3978952727983707
1880 379 -1.7047480922384253
1880 487 -2.3978952727983707
1881 72 0.0
1882 98 0.0
1883 55 0.0
1884 23 0.0
1885 195 -0.6931471805599453
1885 175 -0.6931471805599453
1886 55 -0.6931471805599453
1886 37 -0.6931471805599453
1887 46 -1.0986122886681098
1887 125 -1.0986122886681098
1887 58 -1.0986122886681098
1888 19 -1.0986122886681098
1888 1081 -1.791759469228055
1888 3 -1.791759469228055
1888 552 -1.791759469228055
1888 195 -1.791759469228055
1889 379 -1.9459101490553135
1889 2802 -1.9459101490553135
1889 3 -1.9459101490553135
1889 3547 -1.9459101490553135
1889 175 -1.9459101490553135
1889 877 -1.9459101490553135
1889 7 -1.9459101490553135
1890 77 -1.3862943611198906
1890 1151 -1.3862943611198906
1890 660 -1.3862943611198906
1890 243 -1.3862943611198906
1891 195 0.0
1892 23 -3.295836866004329
1892 2254 -3.295836866004329
1892 0 -2.6026896854443837
1892 51 -1.9095425048844386
1892 21 -1.0986122886681098
1892 320 -2.6026896854443837
1892 47 -3.295836866004329
1892 620 -3.295836866004329
1892 897 -2.6026896854443837
1892 112 -3.295836866004329
1892 143 -3.295836866004329
1892 1275 -3.295836866004329
1892 223 -3.295836866004329
1893 2 -2.0794415416798357
1893 79 -1.3862943611198906
1893 58 -2.0794415416798357
1893 236 -2.0794415416798357
1893 181 -2.0794415416798357
1893 112 -2.0794415416798357
1893 29 -2.0794415416798357
1894 119 -0.6931471805599453
1894 960 -1.791759469228055
1894 83 -1.791759469228055
1894 21 -1.791759469228055
1895 175 0.0
1896 1123 -1.6094379124341003
1896 988 -1.6094379124341003
1896 2 -0.916290731874155
1896 659 -1.6094379124341003
1897 175 -1.791759469228055
1897 119 -0.1823215567939546
1898 633 0.0
1899 1447 0.0
1900 1629 -1.0986122886681098
1900 3 -1.0986122886681098
1900 90 -1.0986122886681098
1901 154 -1.791759469228055
1901 1201 -1.791759469228055
1901 1903 -1.791759469228055
1901 24 -1.791759469228055
1901 43 -1.791759469228055
1901 37 -1.791759469228055
1902 168 -0.6931471805599453
1902 175 -0.6931471805599453
1903 145 -3.044522437723423
1903 223 -2.639057329615259
1903 947 -3.7376696182833684
1903 320 -3.7376696182833684
1903 2610 -3.7376696182833684
1903 51 -1.6582280766035324
1903 443 -3.044522437723423
1903 16 -3.044522437723423
